DateLastVerified,ID,UUID,OperatorID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DateCreated,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.Latitude,AddressInfo.Longitude
2016-06-04,63441,6CA536D5-5855-48A3-A371-462746C772ED,73.0,1.0,50,2016-06-04,2016-03-03,63787,Hootsenheem,Hootsenheem,Veenendaal,3907 NG,52.02515,5.58257
2016-06-04,63440,9EEF58F8-4230-45F2-AEAC-694AE218175D,103.0,1.0,50,2016-06-04,2016-03-03,63786,Dissel 102,Dissel 102,IJsselstein,3401 EJ,52.02255357,5.03518119
2016-06-04,63439,6E0DB815-5F88-4FE9-8BA9-C8A67B386403,73.0,1.0,50,2016-06-04,2016-03-03,63785,Da Vincilaan 5B,Da Vincilaan 5B,Ede,6716 WC,52.02388,5.62571
2016-06-04,63438,2AD63498-431E-4893-AAFA-F3A4510E9F32,73.0,1.0,50,2016-06-04,2016-03-03,63784,Vuilcop,Vuilcop,Nieuwegein,3439 JJ,52.02404,5.1254
2016-06-04,63437,F7CE6738-CD99-499A-9F26-A960E541E52C,73.0,1.0,50,2016-06-04,2016-03-03,63783,Vuilcop,Vuilcop,Nieuwegein,3439 JJ,52.0236,5.12649
2016-06-04,63436,7985556A-F8AE-4A11-93AA-94051EACC3A0,73.0,1.0,50,2016-06-04,2016-03-03,63782,Wethouder Venteweg 139,Wethouder Venteweg 139,Gouda,2805 JN,52.0235,4.7207
2016-06-04,63435,1C74CA0F-6172-4543-BD76-02BD613796B8,103.0,1.0,50,2016-06-04,2016-03-03,63781,Kruisvaardersland 41,Kruisvaardersland 41,Houten,3994 TL,52.0234875,5.18187051
2016-06-04,63434,04F3A5F6-3390-47DE-8222-3A2328E1859E,103.0,1.0,50,2016-06-04,2016-03-03,63780,Frankrijkstraat 13,Frankrijkstraat 13,IJsselstein,3402 BE,52.023074,5.05171089
2016-06-04,63433,20F934A1-FB41-4FF9-AFEA-E0300CBCA575,180.0,1.0,50,2016-06-04,2016-03-03,63779,Gotland 22,Gotland 22,Den Haag,2548 WG,52.023012,4.300045
2016-06-04,63432,ACA460C2-0A1B-44F9-8F72-0564E38462F6,180.0,1.0,50,2016-06-04,2016-03-03,63778,Laan van Wateringse Veld 1080,Laan van Wateringse Veld 1080,Den Haag,2548 CT,52.022746,4.294472
2016-06-04,63431,CA8895ED-B336-4623-9699-F500E8D99AAF,157.0,1.0,50,2016-06-04,2016-03-03,63777,Monsterseweg 100,Monsterseweg 100,Westland,2685 LK,52.0225975,4.2033365
2016-06-04,63429,AEC6382D-51B5-42B7-821C-659AB4810831,157.0,1.0,50,2016-06-04,2016-03-03,63775,Kemperbergerweg,Kemperbergerweg,Arnhem,6816 RV,52.0219988041709,5.87221169999998
2016-06-04,63427,85BD6D64-AA79-4F62-9DA8-803773E706E5,73.0,1.0,50,2016-06-04,2016-03-03,63773,Achtersloot 68,Achtersloot 68,IJsselstein,3401 NX,52.02193,5.03472
2016-06-04,63426,6D4468DA-BEDD-4C1C-AAF2-FD0B5457358E,73.0,1.0,50,2016-06-04,2016-03-03,63772,Moerkapellepad,Moerkapellepad,Waddinxveen,2742 RE,52.02044,4.61972
2016-06-04,63425,2520C2C4-70D9-4DC7-A36A-F75201EA3340,73.0,1.0,50,2016-06-04,2016-03-03,63771,Lelietuin 23,Lelietuin 23,Houten,3994 PK,52.02034,5.18375
2016-06-04,63423,57768EDA-F2F5-4247-AACE-67E7DBF8BF66,73.0,1.0,50,2016-06-04,2016-03-03,63769,Nieuwe Schaft 9-0004,Nieuwe Schaft 9-0004,Houten,3991 AS,52.02026,5.17069
2016-06-04,63422,23A476C7-AED6-426F-B9E6-114A7B0C4428,63.0,1.0,50,2016-06-04,2016-03-03,63768,Parkweg 19,Parkweg 19,Rheden,6994 CM,52.020064,6.053645
2016-06-04,63421,33F96B56-9660-4919-8B76-DC9D96535BD6,103.0,1.0,50,2016-06-04,2016-03-03,63767,De Bouw 117,De Bouw 117,Houten,3991 SZ,52.01957301,5.17672066
2016-06-04,63420,5B42E7E7-5120-48EE-AD8E-64346C8E0731,73.0,1.0,50,2016-06-04,2016-03-03,63766,Moeckenkamp 4,Moeckenkamp 4,Rheden,6994 AX,52.01854,6.05992
2016-06-04,63419,01135803-558A-4C56-A2D0-C0C2CEDDDF82,157.0,1.0,50,2016-06-04,2016-03-03,63765,Zandlaan 18,Zandlaan 18,Ede,6717 LP,52.0190994,5.6681655
2020-07-23,63418,89143660-9096-43F5-A719-F33DCCD1C2EA,103.0,1.0,50,2020-07-23,2016-03-03,63764,105 Pronkmos,105 Pronkmos,Houten,3994LN,52.01729598689249,5.194914426838864
2016-06-04,63417,299030B2-580C-4C64-8338-EA8B6A09E213,180.0,1.0,50,2016-06-04,2016-03-03,63763,Terras van Sion,Terras van Sion,Rijswijk,2286 LW,52.017194,4.328764
2016-06-04,63416,B151910C-9A71-4C74-9340-CBC1CB0A945A,73.0,1.0,50,2016-06-04,2016-03-03,63762,Panoramaweg 2,Panoramaweg 2,Ede,6721 MK,52.01664,5.7246
2016-06-04,63414,7B4BE8AD-CAF2-44A8-8F3D-5529DC788417,,1.0,50,2016-06-04,2016-03-03,63760,Zuidelijk Halfrond 3,Zuidelijk Halfrond 3,Gouda,2801 DD,52.01608,4.68498
2016-06-04,63413,9BA1572E-DD9B-4F49-8826-4D62F8593232,103.0,1.0,50,2016-06-04,2016-03-03,63759,Lierseschans 7001,Lierseschans 7001,Nieuwegein,3432 ET,52.01572723,5.09182683
2016-06-04,63412,0DD2CA29-D8CD-4525-999E-9DCA1200478F,73.0,1.0,50,2016-06-04,2016-03-03,63758,Ambachtsweg 2,Ambachtsweg 2,Nieuwegein,3433 PR,52.01541,5.09878
2016-06-04,63411,E998E42A-A68C-43B2-ABA2-285991A81063,73.0,1.0,50,2016-06-04,2016-03-03,63757,De Poel,De Poel,Westland,2681 LR,52.01561,4.19285
2016-06-04,63410,39A5E974-FF3D-4F3D-BDB0-4D93192A9E5F,73.0,1.0,50,2016-06-04,2016-03-03,63756,Kerkewijk,Kerkewijk,Veenendaal,3904 JA,52.01507,5.54721
2016-06-04,63408,1BBF853D-0943-4056-BC18-5FA31A16F8F8,73.0,1.0,50,2016-06-04,2016-03-03,63754,Broekweg 5a,Broekweg 5a,Utrechtse Heuvelrug,3956 NE,52.01464,5.37958
2016-06-04,63407,E28E157C-4BB0-4191-9353-5E7D499DEB14,103.0,1.0,50,2016-06-04,2016-03-03,63753,Westervoortsedijk 73-VB,Westervoortsedijk 73-VB,Arnhem,6827 AV,52.01450325,5.16713275
2016-06-04,63406,5DB8BB7E-00BD-44EC-A429-EA4E4F898756,73.0,1.0,50,2016-06-04,2016-03-03,63752,Nijverheidsweg 7001,Nijverheidsweg 7001,Nieuwegein,3433 NP,52.01386,5.10139
2016-06-04,63405,A5318C4C-53F7-478E-B872-8723E0B4F42F,103.0,1.0,50,2016-06-04,2016-03-03,63751,Schaepmanstraat 1,Schaepmanstraat 1,IJsselstein,3404 HR,52.01391232,5.0337401
2016-06-04,63404,F456CDD6-5683-49B2-864F-94EEBEAFCBEA,103.0,1.0,50,2016-06-04,2016-03-03,63750,Fluweelmos 29,Fluweelmos 29,Houten,3994 KN,52.01346133,5.191669
2016-06-04,63402,3626FB2C-C6C7-4570-92B2-C6D793B55F9A,103.0,1.0,50,2016-06-04,2016-03-03,63748,Sofiastraat 6,Sofiastraat 6,IJsselstein,3404 VE,52.01301025,5.04274787
2016-06-04,63401,DFEE0566-BF86-44D9-BDD0-BF5688EA2C98,103.0,1.0,50,2016-06-04,2016-03-03,63747,Kloostermuur 2,Kloostermuur 2,Houten,3991 EW,52.01228197,5.17060498
2016-06-04,63400,B719E76F-AE7F-4348-B650-9F9094725353,103.0,1.0,50,2016-06-04,2016-03-03,63746,Dreef 39,Dreef 39,Utrechtse Heuvelrug,3956 ER,52.01177937,5.41779575
2016-06-04,63399,A8080062-75E1-4198-9BCA-DFD2A39DEC48,157.0,1.0,50,2016-06-04,2016-03-03,63745,Leeuwerik 127,Leeuwerik 127,Westland,2295 PH,52.0104758,4.25587819999998
2016-06-04,63398,009989A1-0D2D-4E1F-9D7E-0F3A26DD4D25,103.0,1.0,50,2016-06-04,2016-03-03,63744,Prins Hendriklaan 10A,Prins Hendriklaan 10A,Nieuwegein,3433 EG,52.00997161,5.09711612
2016-06-04,63397,C9872214-B515-4726-B021-38BF2279C91C,73.0,1.0,50,2016-06-04,2016-03-03,63743,Beukenlaan 219,Beukenlaan 219,Lansingerland,2665 DG,52.00941,4.54708
2016-06-04,63396,5CA87761-4353-4BD6-AF94-58162D6CE13C,73.0,1.0,50,2016-06-04,2016-03-03,63742,Boomgaard 28,Boomgaard 28,IJsselstein,3404 BG,52.00829,5.04714
2016-06-04,63394,BC958B79-2551-4333-A8A6-98E5F209A666,103.0,1.0,50,2016-06-04,2016-03-03,63740,Zonnebloemstraat 70,Zonnebloemstraat 70,Nieuwegein,3434 VC,52.00686713,5.0804613
2016-06-04,63393,B15C1673-B244-47F0-B6C4-2C167AF97255,73.0,1.0,50,2016-06-04,2016-03-03,63739,Zuideinde 1,Zuideinde 1,Zuidplas,2761 DA,52.00646,4.58465
2016-06-04,63390,32F2FA71-93E3-4DAA-ADC4-A2ED7FD96FC2,73.0,1.0,50,2016-06-04,2016-03-03,63736,Ankermonde 22,Ankermonde 22,Nieuwegein,3434 GC,52.0035,5.09093
2016-06-04,63389,A7DAE76F-62BD-4C9D-BA2B-3DFA31141677,103.0,1.0,50,2016-06-04,2016-03-03,63735,Benedenmonde 49,Benedenmonde 49,Nieuwegein,3434 KH,52.0028118,5.08031918
2016-06-04,63388,EDE04FA6-E1EC-4B51-A06A-91D038D29222,103.0,1.0,50,2016-06-04,2016-03-03,63734,Bernard Zweerslaan 1,Bernard Zweerslaan 1,Arnhem,6815 BA,52.00234102,5.9129091
2016-06-04,63387,2B605946-D61A-4DD8-948B-B9AA54EC69E6,157.0,1.0,50,2016-06-04,2016-03-03,63733,Verwierdelaan 31,Verwierdelaan 31,Veenendaal,3903 DL,52.0021126,5.5480477
2016-06-04,63384,B2CFE3CE-AFB7-4A32-9F6C-6D3FD5E7F031,73.0,1.0,50,2016-06-04,2016-03-03,63730,Middel Broekweg 39,Middel Broekweg 39,Westland,2675 KD,52.0009,4.22795
2016-06-04,63382,D492D103-C3A7-4410-BEC4-D4E472069A3F,,2.0,50,2016-06-04,2016-03-03,63728,Kluizeweg,Kluizeweg,Arnhem,6815 DP,51.99911,5.908088
2016-04-27,63379,BFAE030A-2194-4D9F-B326-AFFC3998DED0,73.0,1.0,50,2016-04-27,2016-03-03,63725,Oudzoom 78,Oudzoom 78,Lansingerland,2662 HG,51.99683,4.49314
2016-06-04,63378,173E97CF-ABCD-487D-B627-5EC880F9F1E0,73.0,1.0,50,2016-06-04,2016-03-03,63724,Nieuwstraat 21,Nieuwstraat 21,Rheden,6881 SK,51.99413,5.97173
2016-06-04,63377,71AC470D-655D-4849-8507-DA98FF674A6E,157.0,1.0,50,2016-06-04,2016-03-03,63723,Menno ter Braaklaan 283,Menno ter Braaklaan 283,Delft,2624 TH,51.9939137,4.3520501000000404
2016-06-04,63376,F06BE2ED-B995-48D6-AD7B-CFFDF22B9EFE,103.0,1.0,50,2016-06-04,2016-03-03,63722,Vijverlaan 103,Vijverlaan 103,Arnhem,6822 HD,51.9921469,5.92531176
2016-06-04,63375,711572C5-09A4-460F-8CCA-FA0320BC94A2,103.0,1.0,50,2016-06-04,2016-03-03,63721,Laan van Klarenbeek 137,Laan van Klarenbeek 137,Arnhem,6824 JP,51.9907423,5.94086498
2016-06-04,63374,2FF36A73-D2D1-4BF5-92BB-F60EC183CBE8,103.0,1.0,50,2016-06-04,2016-03-03,63720,Prümelaan 2,Prümelaan 2,Arnhem,6824 HS,51.9891616,5.9343016
2016-06-04,63373,B4F4359B-7439-409E-9905-E029026F5AE1,73.0,1.0,50,2016-06-04,2016-03-03,63719,Copenweg 33,Copenweg 33,Lopik,3411 NX,51.98861,4.97035
2016-06-04,63372,403A78DF-B1A3-471B-A5E9-77F22D517233,73.0,1.0,50,2016-06-04,2016-03-03,63718,Berkelse Poort 133,Berkelse Poort 133,Lansingerland,2651 JX,51.98907,4.47545
2016-06-04,63371,27DB6231-7EDD-41F3-97CA-A5F1450F498C,103.0,1.0,50,2016-06-04,2016-03-03,63717,Veluwestraat 62,Veluwestraat 62,Arnhem,6813 ED,51.98818775,5.88961648
2016-06-04,63370,ACE4225E-6039-47DE-8B4F-360FBD2BF11A,157.0,1.0,50,2016-06-04,2016-03-03,63716,Ceresstraat 29,Ceresstraat 29,Lansingerland,2651 NP,51.987615,4.4746798
2016-06-04,63369,974C555F-CD6A-43F1-952C-164DCD899D86,157.0,1.0,50,2016-06-04,2016-03-03,63715,Margaretha van Daunstraat 27,Margaretha van Daunstraat 27,Vianen,4133 JD,51.9870749,5.07407899999998
2016-06-04,63368,8DFA313D-3B13-4559-90D9-E4001203FC3C,73.0,1.0,50,2016-06-04,2016-03-03,63714,Laan van Avant-Garde 81,Laan van Avant-Garde 81,Rotterdam,3059 RA,51.98617,4.59033
2016-06-04,63367,5AD17D88-038A-46B6-8363-005D333299B8,103.0,1.0,50,2016-06-04,2016-03-03,63713,Adolf van Nieuwenaarlaan,Adolf van Nieuwenaarlaan,Arnhem,6824 AN,51.98589923,5.92789324
2016-06-04,63366,86C692E0-AD98-470F-A211-330D197F3090,103.0,1.0,50,2016-06-04,2016-03-03,63712,Waalstraat 59,Waalstraat 59,Arnhem,6826 BM,51.98572881,5.94156164
2016-06-04,63365,42AF568E-AA48-4F95-BB12-8985C08809A4,103.0,1.0,50,2016-06-04,2016-03-03,63711,Utrechtseweg 168,Utrechtseweg 168,Arnhem,6812 AK,51.98553,5.89081005
2016-06-04,63364,7AA75A67-ACC7-4180-9F5B-9BA8DE3ED269,73.0,1.0,50,2016-06-04,2016-03-03,63710,Vijverlust 1,Vijverlust 1,Vianen,4133 LD,51.98348,5.0703
2016-06-04,63363,95E7037C-18C7-4739-91B6-5E467ECE43D0,73.0,1.0,50,2016-06-04,2016-03-03,63709,Bergweg-noord 18,Bergweg-noord 18,Lansingerland,2661 CP,51.98304,4.49845
2016-06-04,63362,1AD53FB8-291C-470D-A65D-2C131E8330F3,103.0,1.0,50,2016-06-04,2016-03-03,63708,IJssellaan 25-1,IJssellaan 25-1,Arnhem,6826 DG,51.98265242,5.93927926
2016-06-04,63361,B0C5336B-991A-4FD3-969D-8244DF54B70E,73.0,1.0,50,2016-06-04,2016-03-03,63707,Voltaweg 11,Voltaweg 11,Delft,2627 BD,51.9827,4.37608
2016-06-04,63360,34E6B592-803D-49DD-AA6F-F81D116ACBDE,103.0,1.0,50,2016-06-04,2016-03-03,63706,Lange Wal 24-1,Lange Wal 24-1,Arnhem,6826 NB,51.98245837,5.9509098
2016-06-04,63359,6B0D486E-9C6B-4245-8FC5-8395C0426CF5,180.0,1.0,50,2016-06-04,2016-03-03,63705,Tobias Asserlaan,Tobias Asserlaan,Lansingerland,2662 SB,51.982159,4.492783
2016-06-04,63358,C6168F70-7703-413D-9B46-066A0FA2C850,73.0,1.0,50,2016-06-04,2016-03-03,63704,Nienke van Hichtumstraat 6,Nienke van Hichtumstraat 6,Wageningen,6708 SE,51.97966,5.64407
2016-06-04,63357,AB8B9E9D-CC6C-43E1-A594-64AD0C88ADD7,73.0,1.0,50,2016-06-04,2016-03-03,63703,Schulstraße,Schulstraße,Neuweiler,75389,51.97912,5.67669
2016-06-04,63356,F88A3ADC-945E-450F-A34D-ED0201575FEB,73.0,1.0,50,2016-06-04,2016-03-03,63702,Beatrice Woodstraat 17,Beatrice Woodstraat 17,Rotterdam,3059 PS,51.9787,4.59089
2016-06-04,63355,C91A3D53-452E-44F3-A38A-670EE60E53D6,73.0,1.0,50,2016-06-04,2016-03-03,63701,Abtsrechtseweg,Abtsrechtseweg,Midden-Delfland,2636 HZ,51.97885,4.32731
2016-06-04,63354,81721A31-7E36-4288-81CA-6060124AB766,73.0,1.0,50,2016-06-04,2016-03-03,63700,Markt,Markt,Arnhem,6811 CJ,51.97789,5.90963
2016-06-04,63353,2BB6FD8E-76E6-4BCF-A8DB-06E939BFCD03,73.0,1.0,50,2016-06-04,2016-03-03,63699,Europalaan 118,Europalaan 118,Renkum,6871 XX,51.97713,5.72519
2016-06-04,63351,51A86BE3-4267-400D-8A70-B2FF36EB7BA7,73.0,1.0,50,2016-06-04,2016-03-03,63697,Doctor C. Lelyweg 6,Doctor C. Lelyweg 6,Arnhem,6827 BH,51.97387,5.93522
2016-06-04,63350,8187C174-FE29-46AA-B957-7A294BA13019,73.0,1.0,50,2016-06-04,2016-03-03,63696,Kalverstraat 18,Kalverstraat 18,Winterswijk,7101 EE,51.97347,6.7075
2016-06-04,63348,6E11868F-B010-45B5-8596-703A8325636E,157.0,1.0,50,2016-06-04,2016-03-03,63694,Maasvlakteweg 975,Maasvlakteweg 975,Rotterdam,3199 LC,51.973352548004,4.07136449964139
2016-06-04,63347,56464540-A5AD-465E-AB4A-BEACF724EE13,103.0,1.0,50,2016-06-04,2016-03-03,63693,Van Oldenbarneveldtstraat 117,Van Oldenbarneveldtstraat 117,Arnhem,6827 AM,51.971906,5.9230922
2016-06-04,63346,DD82377A-11CD-4FAE-AB8E-E57520DF5D54,178.0,1.0,50,2016-06-04,2016-03-03,63692,Houtmolenstraat 2,Houtmolenstraat 2,Doetinchem,7008 AR,51.971541,6.273032
2016-06-04,63345,B4FD835A-A3BF-4237-AD79-9CDC7BE5CDD6,73.0,1.0,50,2016-06-04,2016-03-03,63691,Boeslaan 63,Boeslaan 63,Wageningen,6703 ER,51.97008,5.68701
2016-06-04,63344,15424433-AFD8-4B9D-8219-CD6C7EB2FE52,73.0,1.0,50,2016-06-04,2016-03-03,63690,Lawickse Allee 50,Lawickse Allee 50,Wageningen,6707 AJ,51.96852,5.66223
2016-06-04,63343,D388F4A7-4D4D-4B25-ABDE-DC8FC0527074,73.0,1.0,50,2016-06-04,2016-03-03,63689,de Vijf Boeken 1j,de Vijf Boeken 1j,Zuidplas,2911 BL,51.97037,4.62628
2016-06-04,63342,BB5E0562-E99C-4106-84BB-595DF3331CFD,73.0,1.0,50,2016-06-04,2016-03-03,63688,Rijnstraat 2,Rijnstraat 2,Buren,4024 BW,51.9691,5.45293
2016-06-04,63341,7E97CEDE-EAD9-4E47-881A-7F505BB64AFF,73.0,1.0,50,2016-06-04,2016-03-03,63687,Prinses Beatrixstraat 35,Prinses Beatrixstraat 35,Buren,4024 HL,51.96834,5.45561
2016-06-04,63340,E87F7C19-93A3-4C65-A2AB-74EE56A8C97C,73.0,1.0,50,2016-06-04,2016-03-03,63686,Schollevaartse Dreef 3,Schollevaartse Dreef 3,Rotterdam,3068 KK,51.9654,4.57786
2016-06-04,63338,ED466317-036A-40D4-B782-EDD2688EE167,73.0,1.0,50,2016-06-04,2016-03-03,63684,Söderblomplaats 7,Söderblomplaats 7,Rotterdam,3069 SB,51.96397,4.54181
2016-06-04,63337,1367DC7B-DA05-47A5-8FB8-AD347A6505A0,73.0,1.0,50,2016-06-04,2016-03-03,63683,Boslandweg 44,Boslandweg 44,Rhenen,3911 VE,51.96381,5.58128
2016-06-04,63336,78C61B89-3D4B-4175-9689-572ABD27EA35,73.0,1.0,50,2016-06-04,2016-03-03,63682,Nieuwemeer 46,Nieuwemeer 46,Rotterdam,3068 KJ,51.9632,4.57523
2016-06-04,63335,E6EDD0B4-D9FC-42F1-96F0-867674301A8D,103.0,1.0,50,2016-06-04,2016-03-03,63681,Laan van de bevrijding,Laan van de bevrijding,Arnhem,6846 BA,51.9633171,5.8392919
2016-06-04,63334,775BE059-79B1-4AD0-8DC2-B67953AB9DD3,73.0,1.0,50,2016-06-04,2016-03-03,63680,Boris Pasternakstraat 74,Boris Pasternakstraat 74,Rotterdam,3069 CZ,51.96306,4.5475
2016-06-04,63333,00E3AEA0-9D68-400E-B41B-CDAF330CBAD8,73.0,1.0,50,2016-06-04,2016-03-03,63679,Laan van de 17e september 2,Laan van de 17e september 2,Arnhem,6846 ML,51.96093,5.83481
2016-06-04,63332,E27E7707-45D1-494B-AB34-3EA30BBAA1E5,103.0,1.0,50,2016-06-04,2016-03-03,63678,Centraalspoor 46,Centraalspoor 46,Arnhem,6846 GH,51.96082873,5.84162593
2016-06-04,63331,02F8637E-D891-41A6-B8C5-BC5E8187189B,73.0,1.0,50,2016-06-04,2016-03-03,63677,Esdoornlaan 1,Esdoornlaan 1,Rotterdam,3053 WS,51.95964,4.4793
2016-06-04,63330,5B8361A5-110E-4D2E-80C2-F242F98ACBE3,73.0,1.0,50,2016-06-04,2016-03-03,63676,Molenlaan 172,Molenlaan 172,Rotterdam,3055 GJ,51.95793,4.5064
2016-06-04,63329,FA08B39A-0294-4EE8-B035-8144A9C7AF20,103.0,1.0,50,2016-06-04,2016-03-03,63675,Malburgse Sluis 2,Malburgse Sluis 2,Arnhem,6833 KB,51.95868352,5.92875958
2016-06-04,63328,4E25E0CD-CAF2-4EA3-94D5-FB7D60CA4CDD,73.0,1.0,50,2016-06-04,2016-03-03,63674,Meidoornsingel 159,Meidoornsingel 159,Rotterdam,3053 BP,51.95693,4.47285
2016-06-04,63327,FE3E33B5-CA38-4FBA-91D1-3F61FF735A95,103.0,1.0,50,2016-06-04,2016-03-03,63673,Westersingel 43,Westersingel 43,Culemborg,4101 ZG,51.95628907,5.2215937
2016-06-04,63326,3993CD47-9E2B-4040-AE72-776195564C25,73.0,1.0,50,2016-06-04,2016-03-03,63672,Teltinghof 7,Teltinghof 7,Rotterdam,3053 AP,51.95561,4.4635
2016-06-04,63325,81ABEC84-579A-47A2-A9A1-216C1861C976,73.0,1.0,50,2016-06-04,2016-03-03,63671,Loilderhofweg 5a,Loilderhofweg 5a,Montferland,6941 RW,51.95443,6.12255
2016-06-04,63323,85E49AB5-A0F7-40C9-8ACF-4A0AF73AE79F,103.0,1.0,50,2016-06-04,2016-03-03,63669,Ottersingel 1,Ottersingel 1,Culemborg,4105 VW,51.95280097,5.20177538
2016-06-04,63322,BCD3274F-958C-4183-8656-89B179D2D81D,103.0,1.0,50,2016-06-04,2016-03-03,63668,Hofsingel 289,Hofsingel 289,Arnhem,6834 GH,51.95184339,5.92429306
2016-06-04,63321,6E26B2BE-60DC-422E-9BF3-129A202A0F03,103.0,1.0,50,2016-06-04,2016-03-03,63667,De Overmaat 38,De Overmaat 38,Arnhem,6831 AH,51.95177369,5.88386985
2016-06-04,63320,1A2F8FB1-C4D2-4CF1-9FC8-D3018AE44CE9,103.0,1.0,50,2016-06-04,2016-03-03,63666,Byblisstraat 42,Byblisstraat 42,Arnhem,6846 XE,51.9510287,5.84843913
2016-06-04,63319,9A7A84C5-873E-4331-B336-193A5DB5AE3F,73.0,1.0,50,2016-06-04,2016-03-03,63665,Bugel 13,Bugel 13,Capelle aan den IJssel,2907 GA,51.94817,4.58222
2016-06-04,63318,2B2E1563-C5E8-48D7-BBB4-960489589579,73.0,1.0,50,2016-06-04,2016-03-03,63664,Schiebroekseweg 4B,Schiebroekseweg 4B,Rotterdam,3051 JN,51.94656,4.47481
2016-06-04,63317,BCB80BEE-9E85-43EF-925C-0A077739CF34,73.0,1.0,50,2016-06-04,2016-03-03,63663,De Velden 124,De Velden 124,Schiedam,3124 CP,51.94702,4.37573
2016-06-04,63316,B092A77B-5408-45CB-AC2D-2CDC5577092C,73.0,1.0,50,2016-06-04,2016-03-03,63662,Stuttgartstraat 28,Stuttgartstraat 28,Rotterdam,3047 AS,51.94476,4.40927
2016-06-04,63315,E6C9A870-29EB-477E-B660-5A11A2DC0114,73.0,1.0,50,2016-06-04,2016-03-03,63661,Innsbruckweg 2,Innsbruckweg 2,Rotterdam,3047 AH,51.94568,4.41304
2016-06-04,63314,C82348C2-0667-4E02-A772-FDDC4509D48D,157.0,1.0,50,2016-06-04,2016-03-03,63660,Provinciale weg,Provinciale weg,Culemborg,4103 NS,51.9434183,5.2321315
2016-06-04,63313,4CDEEF5D-621C-4914-9DED-8C2193C8CDC5,73.0,1.0,50,2016-06-04,2016-03-03,63659,Helsingborgerf 17,Helsingborgerf 17,Rotterdam,3067 PV,51.94293,4.55843
2016-06-04,63312,5A7F0579-EE0C-4225-9418-E60432F387B8,73.0,1.0,50,2016-06-04,2016-03-03,63658,Roggeveld 1,Roggeveld 1,Montferland,6942 MB,51.9427,6.14022
2016-06-04,63311,464DE2FB-9F3D-482A-A39C-5EFD86535329,73.0,1.0,50,2016-06-04,2016-03-03,63657,Kobelaan 516,Kobelaan 516,Rotterdam,3067 MD,51.94144,4.55647
2016-06-04,63310,44A3F85D-AF21-4B20-B202-15E47355BC21,73.0,1.0,50,2016-06-04,2016-03-03,63656,Generaal van der Heijdenstraat 11,Generaal van der Heijdenstraat 11,Rotterdam,3031 XG,51.92861,4.48972
2016-06-04,63309,C3617EEE-7510-47D3-AFD5-B9F0DDE228B3,73.0,1.0,50,2016-06-04,2016-03-03,63655,Gordelpad 25,Gordelpad 25,Rotterdam,3036 AD,51.94005,4.48249
2016-06-04,63308,0184F191-CF13-43B5-B7D3-891D12346426,73.0,1.0,50,2016-06-04,2016-03-03,63654,Zwaanshals 15D,Zwaanshals 15D,Rotterdam,3036 KA,51.94045,4.48458
2016-06-04,63307,7D97CF06-FD46-460B-91D3-16B12B9764FA,73.0,1.0,50,2016-06-04,2016-03-03,63653,Poortmolen 92,Poortmolen 92,Capelle aan den IJssel,2906 RM,51.93929,4.56512
2016-06-04,63306,80F6BD48-AC71-473D-A0E3-A34D0F83F848,73.0,1.0,50,2016-06-04,2016-03-03,63652,Philip Vingboonsstraat 21,Philip Vingboonsstraat 21,Rotterdam,3067 ZA,51.93923,4.54058
2016-06-04,63305,2E0C15F5-CA5C-4D98-B92D-7BDAA13D7EC1,157.0,2.0,50,2016-06-04,2016-03-03,63651,Sevillaweg 142,Sevillaweg 142,Rotterdam,3047 AL,51.9381333,4.4038579
2016-06-04,63304,A409D9DF-3000-469A-84A2-CD75D850208D,73.0,1.0,50,2016-06-04,2016-03-03,63650,Karrewiel 55,Karrewiel 55,Montferland,6942 LK,51.93839,6.14347
2016-06-04,63303,E2BAAA44-1D4F-4A0F-8486-F84EF4B0B106,73.0,1.0,50,2016-06-04,2016-03-03,63649,Esdoorndreef 114,Esdoorndreef 114,Vlaardingen,3137 BP,51.93715,4.34218
2016-06-04,63302,F2DE143A-C92B-42DE-8DBB-52B134A57DF1,73.0,1.0,50,2016-06-04,2016-03-03,63648,Vignolastraat 202,Vignolastraat 202,Rotterdam,3066 BR,51.93709,4.55238
2016-06-04,63300,7D233B06-B815-428E-BA7B-3743DDBCE54E,73.0,1.0,50,2016-06-04,2016-03-03,63646,Merellaan 386,Merellaan 386,Capelle aan den IJssel,2903 GM,51.93471,4.58928
2016-06-04,63299,D72BE8C9-6927-48C8-8B69-52ED78ECAE0D,73.0,1.0,50,2016-06-04,2016-03-03,63645,Schermerhornstraat 5,Schermerhornstraat 5,Rotterdam,3066 TG,51.93514,4.55735
2016-06-04,63298,E0F7A384-7306-423F-82E2-4AFAAE1C4246,73.0,1.0,50,2016-06-04,2016-03-03,63644,Merellaan 364,Merellaan 364,Capelle aan den IJssel,2903 GM,51.93433,4.59008
2016-06-04,63297,DB83D86B-4639-4A51-B0C8-19EE3FD861FA,73.0,1.0,50,2016-06-04,2016-03-03,63643,Bergselaan 257D,Bergselaan 257D,Rotterdam,3038 CC,51.93446,4.46645
